"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.69721071211728e-180,1.88536725432943,0.152,0.353,1.53944214242346e-176,"1","MAL"
2.39394258339178e-167,0.603592560434566,0.136,0.403,4.78788516678357e-164,"1","ANKRD28"
5.99506998897517e-165,1.1670896078254,0.144,0.371,1.19901399779503e-161,"1","LAG3"
1.67971604356737e-155,1.55775218356395,0.209,0.442,3.35943208713474e-152,"1","TENT5C"
1.75459290794617e-149,1.33890249179083,0.385,0.39,3.50918581589233e-146,"1","IRF1"
6.69177874518881e-149,0.627195272019194,0.254,0.512,1.33835574903776e-145,"1","SAMHD1"
7.27014636667358e-149,1.50636376784271,0.417,0.377,1.45402927333472e-145,"1","CD37"
5.10578001240803e-147,1.77526726002207,0.34,0.338,1.02115600248161e-143,"1","GPSM3"
1.34102899992987e-145,1.80526335573762,0.419,0.408,2.68205799985974e-142,"1","GMFG"
2.54290953020112e-145,0.581180693494484,0.193,0.44,5.08581906040223e-142,"1","KDM6B"
5.02392906937421e-145,0.293934906493521,0.405,0.691,1.00478581387484e-141,"1","BST2"
1.03442091017752e-143,1.98516971668026,0.292,0.299,2.06884182035504e-140,"1","DUSP2"
1.80263426853132e-133,1.86001385345348,0.36,0.304,3.60526853706264e-130,"1","CCL4"
1.14186027843206e-124,1.78941393201717,0.327,0.232,2.28372055686412e-121,"1","ITM2A"
6.60233882290352e-110,1.74018223884936,0.357,0.282,1.3204677645807e-106,"1","RAC2"
2.10974133415647e-107,1.20083290310662,0.433,0.458,4.21948266831294e-104,"1","IFI44L"
1.33467446046408e-101,1.11422002563398,0.279,0.306,2.66934892092815e-98,"1","IFIT3"
1.61851507367549e-100,0.8884649887583,0.235,0.459,3.23703014735098e-97,"1","IFI44"
9.08283331122564e-99,1.57080609672233,0.32,0.213,1.81656666224513e-95,"1","CD7"
4.25589631485747e-96,1.48413062732707,0.252,0.207,8.51179262971495e-93,"1","IL2RG"
4.45416022016096e-94,0.561012379491191,0.389,0.645,8.90832044032192e-91,"1","MX1"
9.60216086486137e-94,0.715977036386252,0.065,0.299,1.92043217297227e-90,"1","DNAJB4"
1.15245478175298e-88,1.10332102236262,0.647,0.79,2.30490956350596e-85,"1","KLF6"
1.1672396755214e-87,0.357769993018999,0.324,0.589,2.33447935104281e-84,"1","DDIT4"
1.50438938421908e-80,0.753407910811614,0.3,0.52,3.00877876843815e-77,"1","EPSTI1"
3.14651895750729e-76,0.273862166356172,0.252,0.469,6.29303791501458e-73,"1","GBP1"
3.32674935528811e-73,1.33588522716332,0.255,0.177,6.65349871057623e-70,"1","KLRD1"
2.28040639743725e-70,0.605054725587628,0.456,0.745,4.56081279487449e-67,"1","FOSB"
8.07740600096619e-70,0.636690465669588,0.11,0.294,1.61548120019324e-66,"1","ZNF891"
2.08385567698989e-67,1.61178603827189,0.2,0.405,4.16771135397978e-64,"1","AC016831.5"
1.18275141435977e-66,1.81559960624219,0.2,0.369,2.36550282871954e-63,"1","OASL"
4.52319113204422e-61,1.98849626667731,0.292,0.245,9.04638226408843e-58,"1","RHOH"
1.42829452436108e-59,0.25896699372702,0.357,0.353,2.85658904872217e-56,"1","LAPTM5"
