"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","DEG_direction","delta_pct"
5.23016687454757e-162,0.395275164628396,0.506,0.242,1.30048099335625e-157,"FIP1L1","Higher_in_BRCA1_tumour",0.264
8.69493192579299e-124,0.394702522554358,0.828,0.555,2.16199482334843e-119,"AURKAIP1","Higher_in_BRCA1_tumour",0.273
2.0341798172795e-83,0.394543780217816,0.16,0.065,5.05798811566548e-79,"TRPT1","Higher_in_BRCA1_tumour",0.095
3.64833223831295e-102,0.393764059099176,0.221,0.094,9.07157811056515e-98,"MLX","Higher_in_BRCA1_tumour",0.127
4.3482796986246e-152,0.3929353946212,0.642,0.35,1.08119974706301e-147,"HAT1","Higher_in_BRCA1_tumour",0.292
9.52424359314848e-84,0.392491924430645,0.133,0.049,2.36820316943637e-79,"PAN3","Higher_in_BRCA1_tumour",0.084
7.31954281021441e-101,0.392458250332448,0.173,0.066,1.82000431975981e-96,"DDX59","Higher_in_BRCA1_tumour",0.107
1.17536140071289e-172,0.39224131084342,0.484,0.224,2.92253612287261e-168,"APPL1","Higher_in_BRCA1_tumour",0.26
1.34569537788185e-54,0.392172921784145,0.108,0.045,3.34607155710321e-50,"ELP5","Higher_in_BRCA1_tumour",0.063
8.21498915185926e-185,0.391049829363039,0.968,0.916,2.0426570526098e-180,"SPINT2","Higher_in_BRCA1_tumour",0.0519999999999999
4.01498552022968e-100,0.390857476043657,0.18,0.07,9.98326149605109e-96,"LIG1","Higher_in_BRCA1_tumour",0.11
3.39641666867262e-166,0.390070882851443,0.622,0.319,8.44519004665447e-162,"RAB4A","Higher_in_BRCA1_tumour",0.303
1.13097975200898e-171,0.389992173723968,0.433,0.191,2.81218115337034e-167,"MYCBP2","Higher_in_BRCA1_tumour",0.242
3.62100738644396e-96,0.389848192091522,0.186,0.075,9.0036348663929e-92,"NCBP3","Higher_in_BRCA1_tumour",0.111
3.68271414092431e-157,0.387437806959495,0.482,0.229,9.15706871140829e-153,"GLRX2","Higher_in_BRCA1_tumour",0.253
5.22690350161019e-59,0.387320980939499,0.1,0.038,1.29966955567537e-54,"KDM6A","Higher_in_BRCA1_tumour",0.062
1.27751075627615e-85,0.386920715799637,0.125,0.044,3.17653049548066e-81,"FAM161A","Higher_in_BRCA1_tumour",0.081
2.47253781681492e-81,0.386755027395921,0.157,0.064,6.14796528151031e-77,"QSER1","Higher_in_BRCA1_tumour",0.093
1.20607433342947e-67,0.38651233319138,0.124,0.05,2.99890383007238e-63,"TBC1D17","Higher_in_BRCA1_tumour",0.074
6.90224633302495e-84,0.38624142082862,0.132,0.048,1.71624355070665e-79,"SLC16A1-AS1","Higher_in_BRCA1_tumour",0.084
2.6788376527794e-127,0.386235629338187,0.253,0.102,6.66092982363597e-123,"MACO1","Higher_in_BRCA1_tumour",0.151
2.43399391994549e-169,0.385906277392603,0.51,0.24,6.05212588194447e-165,"SMARCC1","Higher_in_BRCA1_tumour",0.27
1.17603497986314e-172,0.385244981336977,0.62,0.316,2.9242109774297e-168,"TANK","Higher_in_BRCA1_tumour",0.304
7.08999709339178e-81,0.38469031437233,0.141,0.055,1.76292777727187e-76,"MPZL3","Higher_in_BRCA1_tumour",0.086
4.58988580752064e-86,0.384587962616623,0.143,0.054,1.14127510604001e-81,"KDM4A","Higher_in_BRCA1_tumour",0.089
1.63153567223751e-134,0.384496129349726,0.836,0.548,4.05681344901857e-130,"ATOX1","Higher_in_BRCA1_tumour",0.288
1.13343266253028e-139,0.384477076583466,0.289,0.119,2.81828031538154e-135,"SEPT10","Higher_in_BRCA1_tumour",0.17
5.59635403642979e-147,0.383639484965389,0.326,0.138,1.39153343115827e-142,"SAYSD1","Higher_in_BRCA1_tumour",0.188
5.16554334290769e-197,0.383001848442633,0.486,0.213,1.284412352214e-192,"ARID5B","Higher_in_BRCA1_tumour",0.273
4.02224455195645e-47,0.382805317323569,0.111,0.051,1.00013110784397e-42,"ARFGEF3","Higher_in_BRCA1_tumour",0.06
4.73790292154157e-70,0.382620944060928,0.122,0.048,1.17807956144131e-65,"GTF3C4","Higher_in_BRCA1_tumour",0.074
3.85755139957867e-140,0.381987426484096,0.509,0.259,9.59180155505236e-136,"PIN1","Higher_in_BRCA1_tumour",0.25
5.01997938092224e-153,0.381359444061696,0.533,0.265,1.24821787306632e-148,"AHCY","Higher_in_BRCA1_tumour",0.268
1.2550312959995e-116,0.380774660182019,0.227,0.091,3.12063531750276e-112,"AP2A1","Higher_in_BRCA1_tumour",0.136
1.00073176833773e-197,0.380688129957172,0.974,0.893,2.48831954197177e-193,"DYNLL1","Higher_in_BRCA1_tumour",0.081
1.344035146117e-133,0.380293157944765,0.885,0.664,3.34194339081992e-129,"EIF3L","Higher_in_BRCA1_tumour",0.221
3.05141193592438e-99,0.379903603910258,0.201,0.083,7.58733577867598e-95,"ARID5A","Higher_in_BRCA1_tumour",0.118
3.87137421843161e-49,0.379302760587498,0.103,0.044,9.6261719941302e-45,"IMPDH1","Higher_in_BRCA1_tumour",0.059
2.46670702038724e-164,0.37911960472523,0.695,0.382,6.13346700619288e-160,"THRAP3","Higher_in_BRCA1_tumour",0.313
6.60058453675384e-164,0.37904205647514,0.547,0.269,1.64123534506384e-159,"ODF2L","Higher_in_BRCA1_tumour",0.278
4.71650699779012e-68,0.37848174267754,0.126,0.05,1.17275946500051e-63,"TOE1","Higher_in_BRCA1_tumour",0.076
5.4643265928025e-169,0.37728503871211,0.442,0.198,1.35870480730034e-164,"SPATC1L","Higher_in_BRCA1_tumour",0.244
0,0.377116936172775,0.996,0.997,0,"RPLP2","Higher_in_BRCA1_tumour",-0.001
4.94113417637854e-101,0.376455320606455,0.171,0.064,1.22861301295652e-96,"HSF2","Higher_in_BRCA1_tumour",0.107
2.802820130139e-127,0.376388534024456,0.269,0.113,6.96921225359062e-123,"INHBB","Higher_in_BRCA1_tumour",0.156
3.16121941010007e-65,0.376204659129382,0.107,0.04,7.86037206321383e-61,"DDHD1","Higher_in_BRCA1_tumour",0.067
1.12635699196071e-113,0.376181015537267,0.897,0.714,2.80068666051031e-109,"PDCD5","Higher_in_BRCA1_tumour",0.183
6.1116576502279e-114,0.375532983390099,0.243,0.102,1.51966367472917e-109,"FBLIM1","Higher_in_BRCA1_tumour",0.141
4.91285396470595e-166,0.375322169537597,0.55,0.27,1.22158113832413e-161,"KRCC1","Higher_in_BRCA1_tumour",0.28
2.87960366054983e-100,0.374823845727229,0.154,0.055,7.16013450195715e-96,"MT1M","Higher_in_BRCA1_tumour",0.099
4.56605597152049e-141,0.374284240506289,0.692,0.394,1.13534981731857e-136,"FKBP3","Higher_in_BRCA1_tumour",0.298
9.36002899435681e-160,0.373720968940397,0.533,0.261,2.32737120944682e-155,"EIF4E2","Higher_in_BRCA1_tumour",0.272
2.98750905349532e-111,0.373463346268935,0.265,0.116,7.42844126151611e-107,"PRKAG1","Higher_in_BRCA1_tumour",0.149
1.96422329927609e-95,0.373282887813331,0.193,0.08,4.88404123365e-91,"METTL8","Higher_in_BRCA1_tumour",0.113
1.67282622100624e-141,0.372632553663781,0.384,0.176,4.15948239853203e-137,"CSE1L","Higher_in_BRCA1_tumour",0.208
2.68146945364761e-125,0.372542076541686,0.263,0.109,6.66747379649479e-121,"C1orf174","Higher_in_BRCA1_tumour",0.154
3.66356854099714e-66,0.371782887260331,0.119,0.047,9.10946317718938e-62,"MED1","Higher_in_BRCA1_tumour",0.072
7.88525158589058e-80,0.371528851555873,0.12,0.042,1.96066780683169e-75,"FBXO4","Higher_in_BRCA1_tumour",0.078
8.65895496249483e-146,0.371475345168474,0.925,0.716,2.15304915142434e-141,"LAMTOR5","Higher_in_BRCA1_tumour",0.209
5.83252824154395e-87,0.37097287263794,0.186,0.079,1.4502581472599e-82,"CDKN2AIPNL","Higher_in_BRCA1_tumour",0.107
9.97592637114651e-136,0.370895200764365,0.351,0.159,2.48051409218558e-131,"FNBP4","Higher_in_BRCA1_tumour",0.192
8.62471702944061e-134,0.37048919235601,0.906,0.674,2.14453588937041e-129,"COX7A2L","Higher_in_BRCA1_tumour",0.232
2.40861935109365e-169,0.370488044375624,0.734,0.405,5.98903201649436e-165,"TCEAL4","Higher_in_BRCA1_tumour",0.329
8.56845206884817e-105,0.369605947628147,0.214,0.088,2.1305456069191e-100,"DSTYK","Higher_in_BRCA1_tumour",0.126
4.97817982236884e-121,0.36957386882302,0.696,0.414,1.23782441283201e-116,"HNRNPAB","Higher_in_BRCA1_tumour",0.282
1.28762645171422e-148,0.369514146143124,0.448,0.213,3.20168317218741e-144,"NFIC","Higher_in_BRCA1_tumour",0.235
2.47275194250944e-145,0.368968473745,0.323,0.137,6.14849770504971e-141,"SUZ12","Higher_in_BRCA1_tumour",0.186
4.52611757100828e-93,0.368955494998053,0.191,0.079,1.12541913403121e-88,"ABHD8","Higher_in_BRCA1_tumour",0.112
1.19986924928352e-245,0.368564336670426,0.989,0.94,2.98347488834348e-241,"HSP90AB1","Higher_in_BRCA1_tumour",0.049
2.48940299348745e-162,0.368051880020888,0.423,0.19,6.18990054330653e-158,"ASRGL1","Higher_in_BRCA1_tumour",0.233
1.47444012414539e-172,0.367842053646201,0.559,0.271,3.66619536868752e-168,"AGO2","Higher_in_BRCA1_tumour",0.288
5.34745709139119e-134,0.367760262482534,0.39,0.184,1.32964520577442e-129,"ZFYVE21","Higher_in_BRCA1_tumour",0.206
1.47938222181972e-133,0.367307212927115,0.718,0.42,3.67848389455474e-129,"RBMX","Higher_in_BRCA1_tumour",0.298
5.72148845624487e-118,0.365182103804181,0.26,0.11,1.42264810464529e-113,"C2orf74","Higher_in_BRCA1_tumour",0.15
2.013517801699e-118,0.36381619957178,0.826,0.555,5.00661201392457e-114,"KRT10","Higher_in_BRCA1_tumour",0.271
2.65001812655747e-146,0.363582549363882,0.568,0.292,6.58927007168515e-142,"SNF8","Higher_in_BRCA1_tumour",0.276
5.65713887540122e-92,0.363488481284787,0.152,0.056,1.40664758136851e-87,"TTC5","Higher_in_BRCA1_tumour",0.096
6.2702622379381e-64,0.362860125588888,0.149,0.067,1.55910070546331e-59,"ARL14EP","Higher_in_BRCA1_tumour",0.082
3.52025232934507e-66,0.362718379994155,0.136,0.057,8.75310741691653e-62,"DSE","Higher_in_BRCA1_tumour",0.079
7.20877934276692e-104,0.361941642524171,0.202,0.082,1.792462983579e-99,"C21orf91","Higher_in_BRCA1_tumour",0.12
3.98054733018457e-72,0.361922611924951,0.129,0.05,9.89763093650394e-68,"RUNDC1","Higher_in_BRCA1_tumour",0.079
5.92259749206449e-113,0.361029491799765,0.235,0.097,1.47265386640184e-108,"COASY","Higher_in_BRCA1_tumour",0.138
7.8516084333176e-83,0.360852132340308,0.142,0.054,1.95230243694442e-78,"CSGALNACT2","Higher_in_BRCA1_tumour",0.088
5.08605431025568e-68,0.359517546560045,0.118,0.045,1.26464740424507e-63,"CCDC159","Higher_in_BRCA1_tumour",0.073
8.21147145106231e-60,0.35950575849291,0.12,0.05,2.04178237630664e-55,"WDR6","Higher_in_BRCA1_tumour",0.07
1.99305673353379e-102,0.359297320435891,0.207,0.085,4.95573556793176e-98,"SLC17A5","Higher_in_BRCA1_tumour",0.122
2.96036374949737e-52,0.358250557849691,0.157,0.077,7.36094446312522e-48,"FAM129A","Higher_in_BRCA1_tumour",0.08
5.6995892992129e-139,0.358004204131895,0.615,0.334,1.41720287924929e-134,"SNRNP70","Higher_in_BRCA1_tumour",0.281
9.65829157007796e-98,0.356629941737958,0.154,0.056,2.40153419889989e-93,"PKNOX1","Higher_in_BRCA1_tumour",0.098
1.86682309214814e-56,0.356052471187899,0.102,0.04,4.64185561862636e-52,"TSPAN31","Higher_in_BRCA1_tumour",0.062
3.11659333679836e-98,0.355777706628611,0.115,0.034,7.74940933194913e-94,"ATF7IP2","Higher_in_BRCA1_tumour",0.081
4.62510866054479e-123,0.355183101347128,0.67,0.383,1.15003326844446e-118,"NDUFC1","Higher_in_BRCA1_tumour",0.287
3.70508875843067e-73,0.355155801867182,0.129,0.05,9.21270319783786e-69,"GDAP2","Higher_in_BRCA1_tumour",0.079
4.43310463516469e-87,0.354509425540301,0.145,0.054,1.1022914675337e-82,"JRKL","Higher_in_BRCA1_tumour",0.091
2.682276091944e-61,0.353976422139381,0.116,0.047,6.66947950261876e-57,"IGSF9","Higher_in_BRCA1_tumour",0.069
1.74900873001653e-80,0.353852982629101,0.157,0.064,4.34891020718609e-76,"HS6ST1","Higher_in_BRCA1_tumour",0.093
2.7060400124571e-122,0.353645834575688,0.814,0.537,6.72856849097458e-118,"MRPS12","Higher_in_BRCA1_tumour",0.277
9.94307749715227e-158,0.353289702085882,0.527,0.257,2.47234621966691e-153,"PSMD12","Higher_in_BRCA1_tumour",0.27
9.05910417598559e-109,0.353231577284069,0.255,0.112,2.25254625335882e-104,"FADS1","Higher_in_BRCA1_tumour",0.143
7.98639388632418e-150,0.352683984238669,0.606,0.32,1.98581683983451e-145,"DNAJC1","Higher_in_BRCA1_tumour",0.286
2.23566104442866e-145,0.35259108753167,0.436,0.206,5.55897118697187e-141,"ORMDL2","Higher_in_BRCA1_tumour",0.23
8.58372809889099e-141,0.351669179267541,0.473,0.231,2.13434399178924e-136,"IVNS1ABP","Higher_in_BRCA1_tumour",0.242
3.01303822208043e-109,0.351551059409746,0.232,0.097,7.491919539203e-105,"COMMD10","Higher_in_BRCA1_tumour",0.135
4.67425966101501e-81,0.351239444105357,0.134,0.05,1.16225466471138e-76,"METTL7A","Higher_in_BRCA1_tumour",0.084
7.13023384665945e-144,0.349974807635225,0.632,0.344,1.77293264597187e-139,"CRIPT","Higher_in_BRCA1_tumour",0.288
2.05015672646156e-144,0.349707194203922,0.379,0.171,5.09771470034668e-140,"LRRCC1","Higher_in_BRCA1_tumour",0.208
1.05335683945667e-127,0.349499962627334,0.7,0.402,2.61917178130902e-123,"ACTR3","Higher_in_BRCA1_tumour",0.298
4.578026654685e-82,0.349363159338066,0.157,0.064,1.13832632768742e-77,"PHF10","Higher_in_BRCA1_tumour",0.093
1.11263837814091e-151,0.349271440478525,0.566,0.288,2.76657532724738e-147,"OFD1","Higher_in_BRCA1_tumour",0.278
2.65823990854619e-30,0.349262433024535,0.688,0.491,6.60971353260011e-26,"CKS2","Higher_in_BRCA1_tumour",0.197
3.05076420105028e-65,0.348388828953426,0.11,0.042,7.58572518591152e-61,"BICD1","Higher_in_BRCA1_tumour",0.068
7.36524779156897e-54,0.348147895758752,0.11,0.046,1.83136886337363e-49,"EDEM1","Higher_in_BRCA1_tumour",0.064
1.33111778699792e-159,0.347934736195981,0.374,0.161,3.30982437737034e-155,"MCCC1","Higher_in_BRCA1_tumour",0.213
3.51235775367514e-116,0.34772941940638,0.735,0.454,8.73347755451322e-112,"MRPL3","Higher_in_BRCA1_tumour",0.281
3.32186691900364e-144,0.347378892156892,0.429,0.202,8.25982209410255e-140,"CPSF6","Higher_in_BRCA1_tumour",0.227
9.20391674772839e-117,0.347107800932158,0.284,0.125,2.28855389932267e-112,"ABHD17A","Higher_in_BRCA1_tumour",0.159
1.19493772446974e-135,0.346939322405263,0.37,0.17,2.971212651894e-131,"C6orf89","Higher_in_BRCA1_tumour",0.2
6.90193823260401e-73,0.346394703321682,0.143,0.058,1.71616694153699e-68,"P4HTM","Higher_in_BRCA1_tumour",0.085
6.51962492827185e-137,0.346391862801565,0.717,0.414,1.6211047384148e-132,"YY1","Higher_in_BRCA1_tumour",0.303
3.57289334211102e-143,0.345711870467915,0.458,0.221,8.88399929515906e-139,"NKTR","Higher_in_BRCA1_tumour",0.237
2.58443728905165e-71,0.344996502611351,0.139,0.057,6.42620331922692e-67,"UBR2","Higher_in_BRCA1_tumour",0.082
1.15896279062373e-53,0.344738801926594,0.105,0.043,2.88176097888591e-49,"KAT7","Higher_in_BRCA1_tumour",0.062
6.93394607421041e-131,0.344597675276735,0.962,0.845,1.72412569135242e-126,"HNRNPA2B1","Higher_in_BRCA1_tumour",0.117
9.53619597622791e-118,0.343903169941672,0.745,0.454,2.37117512948907e-113,"PLPP2","Higher_in_BRCA1_tumour",0.291
8.37821241633793e-123,0.343793899263484,0.252,0.103,2.08324251732243e-118,"SLAIN2","Higher_in_BRCA1_tumour",0.149
3.24279082532645e-112,0.342860451274227,0.89,0.656,8.06319938717422e-108,"SON","Higher_in_BRCA1_tumour",0.234
9.5243532822874e-63,0.342485285451932,0.108,0.042,2.36823044364076e-58,"EXD3","Higher_in_BRCA1_tumour",0.066
2.40078137638572e-151,0.342326495198306,0.426,0.196,5.9695428923831e-147,"TSG101","Higher_in_BRCA1_tumour",0.23
5.62658569326035e-125,0.341849149509253,0.281,0.12,1.39905053262919e-120,"TBC1D4","Higher_in_BRCA1_tumour",0.161
3.88108616206527e-127,0.341525700043568,0.919,0.722,9.6503207419753e-123,"CLIC1","Higher_in_BRCA1_tumour",0.197
8.93635025364711e-108,0.341012514634661,0.905,0.688,2.22202349056935e-103,"GADD45GIP1","Higher_in_BRCA1_tumour",0.217
1.32235740141497e-53,0.340511054176654,0.13,0.06,3.28804167861833e-49,"TP53BP2","Higher_in_BRCA1_tumour",0.07
9.86130156872203e-97,0.340191540212572,0.185,0.074,2.45201263506273e-92,"RMDN3","Higher_in_BRCA1_tumour",0.111
4.40385672173562e-67,0.339932727718532,0.123,0.049,1.09501897385956e-62,"PRPF40B","Higher_in_BRCA1_tumour",0.074
6.26931683950964e-91,0.339840069700715,0.208,0.091,1.55886563214407e-86,"BDH1","Higher_in_BRCA1_tumour",0.117
3.78224487022002e-146,0.338773416866873,0.512,0.257,9.40455186980207e-142,"FAM120A","Higher_in_BRCA1_tumour",0.255
4.92643433772425e-118,0.338462998784746,0.248,0.102,1.22495789807514e-113,"HOOK1","Higher_in_BRCA1_tumour",0.146
2.15527737162989e-56,0.338211562962969,0.118,0.05,5.35909718455772e-52,"LRRC40","Higher_in_BRCA1_tumour",0.068
1.34860326897573e-142,0.337448330500013,0.577,0.3,3.35330202830816e-138,"NIT2","Higher_in_BRCA1_tumour",0.277
1.73270196753137e-115,0.337398866489239,0.22,0.087,4.30836344226676e-111,"SCMH1","Higher_in_BRCA1_tumour",0.133
2.01713360910497e-138,0.337173707385205,0.32,0.137,5.0156027190395e-134,"UBTF","Higher_in_BRCA1_tumour",0.183
7.87932226841991e-133,0.337071198538613,0.687,0.386,1.95919348204261e-128,"CANX","Higher_in_BRCA1_tumour",0.301
1.04377579354816e-61,0.336798636773728,0.115,0.046,2.59534851065751e-57,"HDAC7","Higher_in_BRCA1_tumour",0.069
2.53060079099382e-117,0.336461403236946,0.314,0.144,6.29233886680614e-113,"MLXIP","Higher_in_BRCA1_tumour",0.17
1.64983460559807e-78,0.336112609985104,0.178,0.078,4.10231374681961e-74,"CD320","Higher_in_BRCA1_tumour",0.1
1.97368127394699e-144,0.336087370640117,0.374,0.167,4.90755848766918e-140,"ZNF622","Higher_in_BRCA1_tumour",0.207
2.14898659975798e-141,0.335721526842363,0.395,0.182,5.34345518029822e-137,"PAFAH1B1","Higher_in_BRCA1_tumour",0.213
5.12888562210423e-95,0.335611411210047,0.392,0.21,1.27529740993622e-90,"MT-ND6","Higher_in_BRCA1_tumour",0.182
1.54502819001362e-158,0.335205140211129,0.51,0.245,3.84171259446886e-154,"MBD4","Higher_in_BRCA1_tumour",0.265
0,0.334952685524459,0.999,0.999,0,"RPL13","Higher_in_BRCA1_tumour",0
9.12941677055635e-99,0.334927964313258,0.906,0.674,2.27002947999884e-94,"HSP90B1","Higher_in_BRCA1_tumour",0.232
5.16000834092979e-114,0.334884032030291,0.285,0.127,1.28303607397219e-109,"CEP78","Higher_in_BRCA1_tumour",0.158
5.33502254937181e-45,0.334521073414459,0.109,0.05,1.3265533569013e-40,"EXOSC10","Higher_in_BRCA1_tumour",0.059
1.37527931857591e-123,0.3343990067688,0.871,0.642,3.419632025639e-119,"HMGA1","Higher_in_BRCA1_tumour",0.229
6.92179239388569e-106,0.33439132940888,0.685,0.418,1.72110367873968e-101,"EBNA1BP2","Higher_in_BRCA1_tumour",0.267
5.42895945928502e-76,0.334037963907883,0.171,0.074,1.34991076955122e-71,"SETD3","Higher_in_BRCA1_tumour",0.097
1.32864107579466e-79,0.333859961758948,0.184,0.081,3.30366603496341e-75,"TNPO1","Higher_in_BRCA1_tumour",0.103
3.69463641114622e-103,0.332809846749336,0.886,0.658,9.18671343631507e-99,"PRELID1","Higher_in_BRCA1_tumour",0.228
1.0422522470582e-164,0.331743786513802,0.965,0.848,2.59156021231021e-160,"MGST3","Higher_in_BRCA1_tumour",0.117
9.8661755181694e-124,0.331588016961742,0.404,0.197,2.45322454259282e-119,"ATRX","Higher_in_BRCA1_tumour",0.207
3.04435776383871e-158,0.33097543066978,0.406,0.181,7.56979557978495e-154,"CDCA7","Higher_in_BRCA1_tumour",0.225
4.79511961597777e-125,0.330717576805431,0.294,0.128,1.19230649251287e-120,"MELTF","Higher_in_BRCA1_tumour",0.166
1.29282676835979e-88,0.330437999945494,0.186,0.078,3.21461375952661e-84,"IFT172","Higher_in_BRCA1_tumour",0.108
1.11627161398964e-113,0.330347486757803,0.84,0.578,2.77560936818525e-109,"APEX1","Higher_in_BRCA1_tumour",0.262
2.78961442508816e-51,0.330300989523711,0.115,0.051,6.9363762679817e-47,"FZD8","Higher_in_BRCA1_tumour",0.064
1.04342054560879e-128,0.330036273475433,0.469,0.237,2.59446518665626e-124,"NOP56","Higher_in_BRCA1_tumour",0.232
7.17187797276037e-54,0.329512015398023,0.105,0.044,1.78328745792687e-49,"ECPAS","Higher_in_BRCA1_tumour",0.061
9.13357488284858e-260,0.329461836073517,0.985,0.942,2.2710633946203e-255,"RPSA","Higher_in_BRCA1_tumour",0.043
2.73877504458059e-65,0.328258205586625,0.212,0.107,6.80996414834963e-61,"EPHX1","Higher_in_BRCA1_tumour",0.105
4.37987282153236e-104,0.327793851918361,0.222,0.093,1.08905537707402e-99,"EXOC1","Higher_in_BRCA1_tumour",0.129
4.98940746344454e-135,0.327791530180326,0.648,0.359,1.24061616578548e-130,"PRPF38B","Higher_in_BRCA1_tumour",0.289
5.6361629936193e-155,0.327684415162651,0.496,0.238,1.40143192836344e-150,"IFNAR1","Higher_in_BRCA1_tumour",0.258
3.04682134940181e-116,0.327500697203347,0.895,0.66,7.57592128528759e-112,"HNRNPF","Higher_in_BRCA1_tumour",0.235
8.15040719019331e-112,0.327447047177683,0.209,0.082,2.02659874784157e-107,"MSRA","Higher_in_BRCA1_tumour",0.127
4.49683452924078e-80,0.327240963104325,0.221,0.104,1.11813790569572e-75,"CNFN","Higher_in_BRCA1_tumour",0.117
1.29218159925563e-69,0.327045403375097,0.187,0.088,3.21300954654913e-65,"F12","Higher_in_BRCA1_tumour",0.099
9.01279444962914e-75,0.326873948226305,0.146,0.06,2.24103133990028e-70,"CORO2A","Higher_in_BRCA1_tumour",0.086
6.90314226425439e-59,0.326814578727121,0.103,0.04,1.71646632400685e-54,"CHM","Higher_in_BRCA1_tumour",0.063
1.18139169579387e-114,0.326516027446246,0.805,0.519,2.93753045159146e-110,"ATRAID","Higher_in_BRCA1_tumour",0.286
4.47994211254797e-131,0.326504555957201,0.323,0.143,1.11393760628505e-126,"RAB3D","Higher_in_BRCA1_tumour",0.18
1.72212542996484e-71,0.326216730997394,0.147,0.062,4.28206488160757e-67,"VPS8","Higher_in_BRCA1_tumour",0.085
3.75739104516492e-94,0.325962433015083,0.203,0.086,9.34275283380256e-90,"ZNF37A","Higher_in_BRCA1_tumour",0.117
2.65014017201887e-135,0.325884264934432,0.389,0.181,6.58957353772493e-131,"ZNF90","Higher_in_BRCA1_tumour",0.208
7.16739493859294e-54,0.325838921559564,0.108,0.045,1.78217275148113e-49,"JADE1","Higher_in_BRCA1_tumour",0.063
3.21519694643391e-121,0.325212644046674,0.249,0.102,7.99458720730791e-117,"ACOT8","Higher_in_BRCA1_tumour",0.147
4.42035468335101e-47,0.324599740737607,0.117,0.054,1.09912119201523e-42,"MKRN2","Higher_in_BRCA1_tumour",0.063
6.2661382135662e-50,0.324377497617718,0.117,0.053,1.55807526680324e-45,"SLC35F5","Higher_in_BRCA1_tumour",0.064
2.33457796163278e-144,0.324273757990781,0.39,0.176,5.80492810159992e-140,"SPAG7","Higher_in_BRCA1_tumour",0.214
1.54048785910825e-53,0.324124855503481,0.105,0.043,3.83042306167265e-49,"RPUSD2","Higher_in_BRCA1_tumour",0.062
1.19838852713423e-121,0.323903996519918,0.279,0.12,2.97979307271927e-117,"CNP","Higher_in_BRCA1_tumour",0.159
1.21647470761162e-130,0.323811360384831,0.453,0.226,3.0247643604763e-126,"TMEM50B","Higher_in_BRCA1_tumour",0.227
3.0582708319724e-99,0.323677695036882,0.219,0.094,7.60439042369938e-95,"DOCK7","Higher_in_BRCA1_tumour",0.125
3.62904484837578e-151,0.323137588211267,0.334,0.14,9.02362001548637e-147,"NSUN6","Higher_in_BRCA1_tumour",0.194
3.74081257632393e-122,0.322293198044623,0.403,0.198,9.30153047102945e-118,"TLE1","Higher_in_BRCA1_tumour",0.205
3.03555279007284e-95,0.321087989499846,0.879,0.659,7.54790201251611e-91,"ATP5MC1","Higher_in_BRCA1_tumour",0.22
1.82287708377073e-116,0.319907759780569,0.278,0.122,4.53258386879591e-112,"SYCP2","Higher_in_BRCA1_tumour",0.156
6.44754750624928e-111,0.319302765765336,0.246,0.105,1.60318268742888e-106,"APPBP2","Higher_in_BRCA1_tumour",0.141
1.61741358674274e-102,0.319277145429793,0.238,0.103,4.02169888343584e-98,"NUP58","Higher_in_BRCA1_tumour",0.135
1.27527031197846e-104,0.315236783366313,0.807,0.541,3.17095963073443e-100,"SFPQ","Higher_in_BRCA1_tumour",0.266
1.28975893042579e-55,0.315015627088283,0.132,0.059,3.20698558050372e-51,"PRDM2","Higher_in_BRCA1_tumour",0.073
3.85040492333647e-91,0.314517911229621,0.179,0.073,9.57403184187613e-87,"C6orf226","Higher_in_BRCA1_tumour",0.106
2.2816048403482e-59,0.314510112886721,0.137,0.061,5.6732104355258e-55,"KANK1","Higher_in_BRCA1_tumour",0.076
1.54294827089596e-251,0.314312154961573,0.994,0.986,3.83654087558281e-247,"RPL35","Higher_in_BRCA1_tumour",0.00800000000000001
1.21585628061459e-109,0.313831740988476,0.265,0.117,3.02322664174817e-105,"HCFC1","Higher_in_BRCA1_tumour",0.148
1.93435386703841e-112,0.313811843665216,0.732,0.445,4.80977089039101e-108,"SEC63","Higher_in_BRCA1_tumour",0.287
2.02085814858412e-62,0.313347283944667,0.138,0.06,5.02486378645443e-58,"STRN","Higher_in_BRCA1_tumour",0.078
1.13169016352551e-100,0.313335639476368,0.199,0.081,2.81394759160619e-96,"SPRTN","Higher_in_BRCA1_tumour",0.118
3.50421486595114e-134,0.313152861585849,0.327,0.142,8.71323026418752e-130,"HSDL2","Higher_in_BRCA1_tumour",0.185
1.16003504599109e-61,0.313145500263174,0.16,0.074,2.88442714185685e-57,"AC097534.2","Higher_in_BRCA1_tumour",0.086
2.2474156457229e-138,0.312971053706152,0.448,0.216,5.58819900309e-134,"TXNDC9","Higher_in_BRCA1_tumour",0.232
5.88427960420472e-53,0.31227066175619,0.107,0.045,1.4631261235855e-48,"C17orf75","Higher_in_BRCA1_tumour",0.062
1.73694152412477e-59,0.312235594647854,0.15,0.069,4.31890509973625e-55,"RRAGD","Higher_in_BRCA1_tumour",0.081
3.11825892101793e-124,0.311634571566051,0.644,0.361,7.7535508071111e-120,"ASNA1","Higher_in_BRCA1_tumour",0.283
3.84027936955841e-57,0.311555983480592,0.122,0.052,9.54885465240698e-53,"OTUD4","Higher_in_BRCA1_tumour",0.07
6.85624071383518e-87,0.311422199550403,0.911,0.732,1.70480425349512e-82,"APP","Higher_in_BRCA1_tumour",0.179
